year,player_id,player_name,team,sold_price,sold_price_in_cr,sold_price_in_usd,base_price,base_price_in_cr,base_price_in_usd,purse_spent,purse_spent_in_cr,purse_left,purse_left_in_cr,status,transferred,overseas
2024,1080008,Tanay Thyagarajan,Punjab Kings,2000000,0.2,24000,,,,958500000,95.85,41500000,4.15,New,0,0
2024,1155262,Vidwath Kaverappa,Punjab Kings,2000000,0.2,24000,,,,958500000,95.85,41500000,4.15,Retained,0,0
2024,1354639,Vishwanath Singh,Punjab Kings,2000000,0.2,24000,,,,958500000,95.85,41500000,4.15,New,0,0
2024,1201536,Abid Mushtaq,Rajasthan Royals,2000000,0.2,24000,,,,998000000,99.8,2000000,0.2,New,0,0
2024,379504,Adam Zampa,Rajasthan Royals,15000000,1.5,180000,,,,998000000,99.8,2000000,0.2,Retained,0,1
2024,694211,Avesh Khan,Rajasthan Royals,100000000,10,1204000,,,,998000000,99.8,2000000,0.2,New,1,0
2024,1175488,Dhruv Jurel,Rajasthan Royals,2000000,0.2,24000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,698315,Donovan Ferreira,Rajasthan Royals,5000000,0.5,60000,,,,998000000,99.8,2000000,0.2,Retained,0,1
2024,308967,Jos Buttler,Rajasthan Royals,100000000,10,1204000,,,,998000000,99.8,2000000,0.2,Retained,0,1
2024,1163695,Kuldeep Sen,Rajasthan Royals,2000000,0.2,24000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,1339031,Kunal Singh Rathore,Rajasthan Royals,2000000,0.2,24000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,971349,Nandre Burger,Rajasthan Royals,5000000,0.5,60000,,,,998000000,99.8,2000000,0.2,New,0,1
2024,700167,Navdeep Saini,Rajasthan Royals,26000000,2.6,313000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,917159,Prasidh Krishna,Rajasthan Royals,100000000,10,1204000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,26421,R Ashwin,Rajasthan Royals,50000000,5,602000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,1079434,Riyan Parag,Rajasthan Royals,38000000,3.8,457000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,820351,Rovman Powell,Rajasthan Royals,74000000,7.4,891000,,,,998000000,99.8,2000000,0.2,New,0,1
2024,438362,Sandeep Sharma,Rajasthan Royals,5000000,0.5,60000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,425943,Sanju Samson,Rajasthan Royals,140000000,14,1686000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,670025,Shimron Hetmyer,Rajasthan Royals,85000000,8.5,1024000,,,,998000000,99.8,2000000,0.2,Retained,0,1
2024,1252585,Shubham Dubey,Rajasthan Royals,58000000,5.8,698000,,,,998000000,99.8,2000000,0.2,New,0,0
2024,470633,Tom Kohler-Cadmore,Rajasthan Royals,4000000,0.4,48000,,,,998000000,99.8,2000000,0.2,New,0,1
2024,277912,Trent Boult,Rajasthan Royals,80000000,8,963000,,,,998000000,99.8,2000000,0.2,Retained,0,1
2024,1151278,Yashasvi Jaiswal,Rajasthan Royals,40000000,4,481000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,430246,Yuzvendra Chahal,Rajasthan Royals,65000000,6.5,783000,,,,998000000,99.8,2000000,0.2,Retained,0,0
2024,1176959,Akash Deep,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,670031,Alzarri Joseph,Royal Challengers Bangalore,115000000,11.5,1385000,,,,971500000,97.15,28500000,2.85,New,0,1
2024,1123073,Anuj Rawat,Royal Challengers Bangalore,34000000,3.4,409000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,1076713,Cameron Green,Royal Challengers Bangalore,175000000,17.5,2108000,,,,971500000,97.15,28500000,2.85,New,1,1
2024,30045,Dinesh Karthik,Royal Challengers Bangalore,55000000,5.5,662000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,44828,Faf du Plessis,Royal Challengers Bangalore,70000000,7,843000,,,,971500000,97.15,28500000,2.85,Retained,0,1
2024,325026,Glenn Maxwell,Royal Challengers Bangalore,110000000,11,1325000,,,,971500000,97.15,28500000,2.85,Retained,0,1
2024,1350761,Himanshu Sharma,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,30288,Karn Sharma,Royal Challengers Bangalore,5000000,0.5,60000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,493773,Lockie Ferguson,Royal Challengers Bangalore,20000000,2,240000,,,,971500000,97.15,28500000,2.85,New,0,1
2024,853265,Mahipal Lomror,Royal Challengers Bangalore,9500000,0.95,114000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,1057399,Manoj Bhandage,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,942367,Mayank Dagar,Royal Challengers Bangalore,18000000,1.8,216000,,,,971500000,97.15,28500000,2.85,New,1,0
2024,940973,Mohammed Siraj,Royal Challengers Bangalore,70000000,7,843000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,1339027,Rajan Kumar,Royal Challengers Bangalore,7000000,0.7,84000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,823703,Rajat Patidar,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,461632,Reece Topley,Royal Challengers Bangalore,19000000,1.9,228000,,,,971500000,97.15,28500000,2.85,Retained,0,1
2024,1287369,Saurav Chauhan,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,New,0,0
2024,1083851,Suyash Prabhudessai,Royal Challengers Bangalore,3000000,0.3,36000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,232292,Swapnil Singh,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,New,0,0
2024,550235,Tom Curran,Royal Challengers Bangalore,15000000,1.5,180000,,,,971500000,97.15,28500000,2.85,New,0,1
2024,253802,Virat Kohli,Royal Challengers Bangalore,150000000,15,1807000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,777815,Vyshak Vijaykumar,Royal Challengers Bangalore,2000000,0.2,24000,,,,971500000,97.15,28500000,2.85,Retained,0,0
2024,897549,Will Jacks,Royal Challengers Bangalore,32000000,3.2,385000,,,,971500000,97.15,28500000,2.85,Retained,0,1
2024,1159720,Yash Dayal,Royal Challengers Bangalore,50000000,5,602000,,,,971500000,97.15,28500000,2.85,New,0,0
2024,1175485,Abdul Samad,Sunrisers Hyderabad,40000000,4,481000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,1070183,Abhishek Sharma,Sunrisers Hyderabad,65000000,6.5,783000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,600498,Aiden Markram,Sunrisers Hyderabad,26000000,2.6,313000,,,,968000000,96.8,32000000,3.2,Retained,0,1
2024,1175458,Akash Singh,Sunrisers Hyderabad,2000000,0.2,24000,,,,968000000,96.8,32000000,3.2,New,0,0
2024,851261,Anmolpreet Singh,Sunrisers Hyderabad,2000000,0.2,24000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,326016,Bhuvneshwar Kumar,Sunrisers Hyderabad,42000000,4.2,506000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,974175,Fazalhaq Farooqi,Sunrisers Hyderabad,5000000,0.5,60000,,,,968000000,96.8,32000000,3.2,Retained,0,1
2024,823509,Glenn Phillips,Sunrisers Hyderabad,15000000,1.5,180000,,,,968000000,96.8,32000000,3.2,Retained,0,1
2024,436757,Heinrich Klaasen,Sunrisers Hyderabad,52500000,5.25,632000,,,,968000000,96.8,32000000,3.2,Retained,0,1
2024,390484,Jaydev Unadkat,Sunrisers Hyderabad,16000000,1.6,192000,,,,968000000,96.8,32000000,3.2,New,0,0
2024,919531,Jhathavedh Subramanyan,Sunrisers Hyderabad,2000000,0.2,24000,,,,968000000,96.8,32000000,3.2,New,0,0
2024,696401,Marco Jansen,Sunrisers Hyderabad,42000000,4.2,506000,,,,968000000,96.8,32000000,3.2,Retained,0,1
2024,398438,Mayank Agarwal,Sunrisers Hyderabad,82500000,8.25,993000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,1081442,Mayank Markande,Sunrisers Hyderabad,5000000,0.5,60000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,1175496,Nitish Kumar Reddy,Sunrisers Hyderabad,2000000,0.2,24000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,489889,Pat Cummins,Sunrisers Hyderabad,205000000,20.5,2469000,,,,968000000,96.8,32000000,3.2,New,0,1
2024,446763,Rahul Tripathi,Sunrisers Hyderabad,85000000,8.5,1024000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,1132219,Sanvir Singh,Sunrisers Hyderabad,2000000,0.2,24000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,1159711,Shahbaz Ahmed,Sunrisers Hyderabad,24000000,2.4,289000,,,,968000000,96.8,32000000,3.2,New,1,0
2024,802575,T Natarajan,Sunrisers Hyderabad,40000000,4,481000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,530011,Travis Head,Sunrisers Hyderabad,68000000,6.8,819000,,,,968000000,96.8,32000000,3.2,New,0,1
2024,1246528,Umran Malik,Sunrisers Hyderabad,40000000,4,481000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,732269,Upendra Yadav,Sunrisers Hyderabad,2500000,0.25,30000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2024,784379,Wanindu Hasaranga,Sunrisers Hyderabad,15000000,1.5,180000,,,,968000000,96.8,32000000,3.2,New,0,1
2024,719715,Washington Sundar,Sunrisers Hyderabad,87500000,8.75,1054000,,,,968000000,96.8,32000000,3.2,Retained,0,0
2025,1175428,A Kamboj,Chennai Super Kings,34000000,3.4,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,1440190,C Andre Siddarth,Chennai Super Kings,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,497121,DJ Hooda,Chennai Super Kings,17000000,1.7,,7500000,0.75,,1199500000,119.95,500000,0.05,New,0,0
2025,379140,DP Conway,Chennai Super Kings,62500000,6.25,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,1269869,Gurjapneet Singh,Chennai Super Kings,22000000,2.2,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,510530,J Overton,Chennai Super Kings,15000000,1.5,,15000000,1.5,,1199500000,119.95,500000,0.05,New,0,1
2025,942645,KK Ahmed,Chennai Super Kings,48000000,4.8,,20000000,2,,1199500000,119.95,500000,0.05,New,0,0
2025,1070188,KL Nagarkoti,Chennai Super Kings,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,1194795,M Pathirana,Chennai Super Kings,130000000,13,,,,,1199500000,119.95,500000,0.05,Retained,0,1
2025,28081,MS Dhoni,Chennai Super Kings,40000000,4,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,1125688,Mukesh Choudhary,Chennai Super Kings,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,826915,NT Ellis,Chennai Super Kings,20000000,2,,12500000,1.25,,1199500000,119.95,500000,0.05,New,0,1
2025,1182529,Noor Ahmad,Chennai Super Kings,100000000,10,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,26421,R Ashwin,Chennai Super Kings,97500000,9.75,,20000000,2,,1199500000,119.95,500000,0.05,New,0,0
2025,959767,R Ravindra,Chennai Super Kings,40000000,4,,15000000,1.5,,1199500000,119.95,500000,0.05,RTM,0,1
2025,234675,RA Jadeja,Chennai Super Kings,180000000,18,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,446763,RA Tripathi,Chennai Super Kings,34000000,3.4,,7500000,0.75,,1199500000,119.95,500000,0.05,New,0,0
2025,1060380,RD Gaikwad,Chennai Super Kings,180000000,18,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,1339053,RS Ghosh,Chennai Super Kings,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,714451,S Dube,Chennai Super Kings,120000000,12,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,344580,S Gopal,Chennai Super Kings,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,1292497,SK Rasheed,Chennai Super Kings,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,662973,SM Curran,Chennai Super Kings,24000000,2.4,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,1413379,V Bedi,Chennai Super Kings,5500000,0.55,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,477021,V Shankar,Chennai Super Kings,12000000,1.2,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,1059570,AJ Mandal,Delhi Capitals,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,554691,AR Patel,Delhi Capitals,165000000,16.5,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,1131978,AR Sharma,Delhi Capitals,38000000,3.8,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1277545,Abishek Porel,Delhi Capitals,40000000,4,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,698315,D Ferreira,Delhi Capitals,7500000,0.75,,7500000,0.75,,1198000000,119.8,2000000,0.2,New,0,1
2025,1111917,DG Nalkande,Delhi Capitals,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,44828,F du Plessis,Delhi Capitals,20000000,2,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,1
2025,911707,HC Brook,Delhi Capitals,62500000,6.25,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,1
2025,1168049,J Fraser-McGurk,Delhi Capitals,90000000,9,,20000000,2,,1198000000,119.8,2000000,0.2,RTM,0,1
2025,398439,KK Nair,Delhi Capitals,5000000,0.5,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,422108,KL Rahul,Delhi Capitals,140000000,14,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,0
2025,559235,Kuldeep Yadav,Delhi Capitals,132500000,13.25,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,1392186,L Manvanth Kumar,Delhi Capitals,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1460385,M Tiwari,Delhi Capitals,4000000,0.4,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,311592,MA Starc,Delhi Capitals,117500000,11.75,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,1
2025,537119,MM Sharma,Delhi Capitals,22000000,2.2,,5000000,0.5,,1198000000,119.8,2000000,0.2,New,0,0
2025,926851,Mukesh Kumar,Delhi Capitals,80000000,8,,20000000,2,,1198000000,119.8,2000000,0.2,RTM,0,0
2025,552152,PVD Chameera,Delhi Capitals,7500000,0.75,,7500000,0.75,,1198000000,119.8,2000000,0.2,New,0,1
2025,1175489,Sameer Rizvi,Delhi Capitals,9500000,0.95,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,802575,T Natarajan,Delhi Capitals,107500000,10.75,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,0
2025,595978,T Stubbs,Delhi Capitals,100000000,10,,,,,1198000000,119.8,2000000,0.2,Retained,0,1
2025,1292527,T Vijay,Delhi Capitals,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1449074,V Nigam,Delhi Capitals,5000000,0.5,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1123073,Anuj Rawat,Gujarat Titans,3000000,0.3,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,1244751,Arshad Khan,Gujarat Titans,13000000,1.3,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,1151288,B Sai Sudharsan,Gujarat Titans,85000000,8.5,,,,,1198500000,119.85,1500000,0.15,Retained,0,0
2025,596010,G Coetzee,Gujarat Titans,24000000,2.4,,12500000,1.25,,1198500000,119.85,1500000,0.15,New,0,1
2025,823509,GD Phillips,Gujarat Titans,20000000,2,,20000000,2,,1198500000,119.85,1500000,0.15,New,0,1
2025,1287033,Gurnoor Brar,Gujarat Titans,13000000,1.3,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,236779,I Sharma,Gujarat Titans,7500000,0.75,,7500000,0.75,,1198500000,119.85,1500000,0.15,New,0,0
2025,447587,J Yadav,Gujarat Titans,7500000,0.75,,7500000,0.75,,1198500000,119.85,1500000,0.15,New,0,0
2025,308967,JC Buttler,Gujarat Titans,157500000,15.75,,20000000,2,,1198500000,119.85,1500000,0.15,New,0,1
2025,1083033,K Khejroliya,Gujarat Titans,3000000,0.3,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,1207295,K Kushagra,Gujarat Titans,6500000,0.65,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,550215,K Rabada,Gujarat Titans,107500000,10.75,,20000000,2,,1198500000,119.85,1500000,0.15,New,0,1
2025,793467,Karim Janat,Gujarat Titans,7500000,0.75,,7500000,0.75,,1198500000,119.85,1500000,0.15,New,0,1
2025,917159,M Prasidh Krishna,Gujarat Titans,95000000,9.5,,20000000,2,,1198500000,119.85,1500000,0.15,New,0,0
2025,719719,M Shahrukh Khan,Gujarat Titans,40000000,4,,,,,1198500000,119.85,1500000,0.15,Retained,0,0
2025,1175426,MJ Suthar,Gujarat Titans,3000000,0.3,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,853265,MK Lomror,Gujarat Titans,17000000,1.7,,5000000,0.5,,1198500000,119.85,1500000,0.15,New,0,0
2025,940973,Mohammed Siraj,Gujarat Titans,122500000,12.25,,20000000,2,,1198500000,119.85,1500000,0.15,New,0,0
2025,1292506,N Sindhu,Gujarat Titans,3000000,0.3,,3000000,0.3,,1198500000,119.85,1500000,0.15,New,0,0
2025,1048739,R Sai Kishore,Gujarat Titans,20000000,2,,7500000,0.75,,1198500000,119.85,1500000,0.15,RTM,0,0
2025,423838,R Tewatia,Gujarat Titans,40000000,4,,,,,1198500000,119.85,1500000,0.15,Retained,0,0
2025,793463,Rashid Khan,Gujarat Titans,180000000,18,,,,,1198500000,119.85,1500000,0.15,Retained,0,1
2025,914541,SE Rutherford,Gujarat Titans,26000000,2.6,,15000000,1.5,,1198500000,119.85,1500000,0.15,New,0,1
2025,1070173,Shubman Gill,Gujarat Titans,165000000,16.5,,,,,1198500000,119.85,1500000,0.15,Retained,0,0
2025,719715,Washington Sundar,Gujarat Titans,32000000,3.2,,20000000,2,,1198500000,119.85,1500000,0.15,New,0,0
2025,481979,A Nortje,Kolkata Knight Riders,65000000,6.5,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,1292495,A Raghuvanshi,Kolkata Knight Riders,30000000,3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,276298,AD Russell,Kolkata Knight Riders,120000000,12,,,,,1199500000,119.95,500000,0.05,Retained,0,1
2025,277916,AM Rahane,Kolkata Knight Riders,15000000,1.5,,15000000,1.5,,1199500000,119.95,500000,0.05,New,0,0
2025,1079839,AS Roy,Kolkata Knight Riders,4000000,0.4,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,1108375,CV Varun,Kolkata Knight Riders,120000000,12,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,1312645,Harshit Rana,Kolkata Knight Riders,40000000,4,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,1155253,LS Sisodia,Kolkata Knight Riders,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,1081442,M Markande,Kolkata Knight Riders,3000000,0.3,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,290630,MK Pandey,Kolkata Knight Riders,7500000,0.75,,7500000,0.75,,1199500000,119.95,500000,0.05,New,0,0
2025,8917,MM Ali,Kolkata Knight Riders,20000000,2,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,379143,Q de Kock,Kolkata Knight Riders,36000000,3.6,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,820351,R Powell,Kolkata Knight Riders,15000000,1.5,,15000000,1.5,,1199500000,119.95,500000,0.05,New,0,1
2025,723105,RK Singh,Kolkata Knight Riders,130000000,13,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,974087,Rahmanullah Gurbaz,Kolkata Knight Riders,20000000,2,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,1079470,Ramandeep Singh,Kolkata Knight Riders,40000000,4,,,,,1199500000,119.95,500000,0.05,Retained,0,0
2025,1123718,SH Johnson,Kolkata Knight Riders,28000000,2.8,,20000000,2,,1199500000,119.95,500000,0.05,New,0,1
2025,230558,SP Narine,Kolkata Knight Riders,120000000,12,,,,,1199500000,119.95,500000,0.05,Retained,0,1
2025,1246528,Umran Malik,Kolkata Knight Riders,7500000,0.75,,7500000,0.75,,1199500000,119.95,500000,0.05,New,0,0
2025,1209292,VG Arora,Kolkata Knight Riders,18000000,1.8,,3000000,0.3,,1199500000,119.95,500000,0.05,New,0,0
2025,851403,VR Iyer,Kolkata Knight Riders,237500000,23.75,,20000000,2,,1199500000,119.95,500000,0.05,New,0,0
2025,1151270,A Badoni,Lucknow Super Giants,40000000,4,,,,,1199000000,119.9,1000000,0.1,Retained,0,0
2025,1130300,A Juyal,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,1403153,AA Kulkarni,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,600498,AK Markram,Lucknow Super Giants,20000000,2,,20000000,2,,1199000000,119.9,1000000,0.1,New,0,1
2025,1175485,Abdul Samad,Lucknow Super Giants,42000000,4.2,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,1176959,Akash Deep,Lucknow Super Giants,80000000,8,,10000000,1,,1199000000,119.9,1000000,0.1,New,0,0
2025,1175458,Akash Singh,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,694211,Avesh Khan,Lucknow Super Giants,97500000,9.75,,20000000,2,,1199000000,119.9,1000000,0.1,New,0,0
2025,321777,DA Miller,Lucknow Super Giants,75000000,7.5,,15000000,1.5,,1199000000,119.9,1000000,0.1,New,0,1
2025,1460529,DS Rathi,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,805235,Himmat Singh,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,1151286,M Siddharth,Lucknow Super Giants,7500000,0.75,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,595267,MP Breetzke,Lucknow Super Giants,7500000,0.75,,7500000,0.75,,1199000000,119.9,1000000,0.1,New,0,1
2025,1292563,MP Yadav,Lucknow Super Giants,110000000,11,,,,,1199000000,119.9,1000000,0.1,Retained,0,0
2025,272450,MR Marsh,Lucknow Super Giants,34000000,3.4,,20000000,2,,1199000000,119.9,1000000,0.1,New,0,1
2025,1132005,Mohsin Khan,Lucknow Super Giants,40000000,4,,,,,1199000000,119.9,1000000,0.1,Retained,0,0
2025,604302,N Pooran,Lucknow Super Giants,210000000,21,,,,,1199000000,119.9,1000000,0.1,Retained,0,1
2025,1350768,Prince Yadav,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,931581,RR Pant,Lucknow Super Giants,270000000,27,,20000000,2,,1199000000,119.9,1000000,0.1,New,0,0
2025,1175429,RS Hangargekar,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,1175441,Ravi Bishnoi,Lucknow Super Giants,110000000,11,,,,,1199000000,119.9,1000000,0.1,Retained,0,0
2025,1356971,S Joseph,Lucknow Super Giants,7500000,0.75,,7500000,0.75,,1199000000,119.9,1000000,0.1,RTM,0,1
2025,1159711,Shahbaz Ahmed,Lucknow Super Giants,24000000,2.4,,10000000,1,,1199000000,119.9,1000000,0.1,New,0,0
2025,1175463,Y Chaudhary,Lucknow Super Giants,3000000,0.3,,3000000,0.3,,1199000000,119.9,1000000,0.1,New,0,0
2025,1326798,AM Ghazanfar,Mumbai Indians,48000000,4.8,,7500000,0.75,,1198000000,119.8,2000000,0.2,New,0,1
2025,1148776,AS Tendulkar,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1209126,Ashwani Kumar,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1410577,BJ Jacobs,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,1
2025,447261,DL Chahar,Mumbai Indians,92500000,9.25,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,0
2025,625371,HH Pandya,Mumbai Indians,163500000,16.35,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,625383,JJ Bumrah,Mumbai Indians,180000000,18,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,778241,KL Shrijith,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,30288,KV Sharma,Mumbai Indians,5000000,0.5,,5000000,0.5,,1198000000,119.8,2000000,0.2,New,0,0
2025,379887,LB Williams,Mumbai Indians,7500000,0.75,,7500000,0.75,,1198000000,119.8,2000000,0.2,New,0,1
2025,502714,MJ Santner,Mumbai Indians,20000000,2,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,1
2025,1170265,NT Tilak Varma,Mumbai Indians,80000000,8,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,1287032,Naman Dhir,Mumbai Indians,52500000,5.25,,3000000,0.3,,1198000000,119.8,2000000,0.2,RTM,0,0
2025,1392201,PVSN Raju,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1350762,R Minz,Mumbai Indians,6500000,0.65,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,1292502,RA Bawa,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,605661,RD Rickelton,Mumbai Indians,10000000,1,,10000000,1,,1198000000,119.8,2000000,0.2,New,0,1
2025,34102,RG Sharma,Mumbai Indians,163000000,16.3,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,461632,RJW Topley,Mumbai Indians,7500000,0.75,,7500000,0.75,,1198000000,119.8,2000000,0.2,New,0,1
2025,446507,SA Yadav,Mumbai Indians,163500000,16.35,,,,,1198000000,119.8,2000000,0.2,Retained,0,0
2025,277912,TA Boult,Mumbai Indians,125000000,12.5,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,1
2025,1460388,V Puthur,Mumbai Indians,3000000,0.3,,3000000,0.3,,1198000000,119.8,2000000,0.2,New,0,0
2025,897549,WG Jacks,Mumbai Indians,52500000,5.25,,20000000,2,,1198000000,119.8,2000000,0.2,New,0,1
2025,1124283,AM Hardie,Punjab Kings,12500000,1.25,,12500000,1.25,,1196500000,119.65,3500000,0.35,New,0,1
2025,1125976,Arshdeep Singh,Punjab Kings,180000000,18,,20000000,2,,1196500000,119.65,3500000,0.35,RTM,0,0
