player_id,player_name,birthdate,age,nationality,player_role,batting_style,bowling_style,international_career,year,tournament,team,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,bbi_wkts,bbi_runs,bbm_wkts,bbm_runs
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2015,IPL 2015,CSK,17,17.0,5.0,372.0,53.0,31.0,305.0,121.96,0.0,1.0,27.0,17.0,8,3,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2014,IPL 2014,CSK,16,15.0,10.0,371.0,57.0,74.2,250.0,148.4,0.0,1.0,22.0,20.0,3,1,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2013,IPL 2013,CSK,18,16.0,5.0,461.0,67.0,41.9,283.0,162.89,0.0,4.0,32.0,25.0,15,2,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2012,IPL 2012,CSK,19,17.0,5.0,358.0,51.0,29.83,278.0,128.77,0.0,1.0,26.0,9.0,12,2,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2011,IPL 2011,CSK,16,13.0,4.0,392.0,70.0,43.55,247.0,158.7,0.0,2.0,25.0,23.0,5,5,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2009/10,IPL 2009/10,CSK,13,11.0,2.0,287.0,66.0,31.88,210.0,136.66,0.0,2.0,26.0,8.0,5,6,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2009,IPL 2009,CSK,14,13.0,5.0,332.0,58.0,41.5,261.0,127.2,0.0,2.0,22.0,9.0,4,4,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
28081,Mahendra Singh Dhoni,1981-07-07,44y 357d,India,Wicketkeeper Batter,Right hand Bat,Right arm Medium,2004 - 2019,2007/08,IPL 2007/08,CSK,16,14.0,4.0,414.0,65.0,41.4,310.0,133.54,0.0,2.0,38.0,15.0,6,0,,,,,,,,,,,2006-12-01,2019-02-27,2004-12-23,2019-07-09,,,,
1125688,Mukesh Choudhary,1996-07-06,29y 358d,India,Bowler,Left hand Bat,Left arm Medium,,2026,IPL 2026,CSK,8,1.0,1.0,2.0,2.0,,2.0,100.0,0.0,0.0,0.0,0.0,3,0,8.0,8.89,168.0,2/21,2/21,31.12,21.0,0.0,0.0,0.0,,,,,2.0,21.0,2.0,21.0
1125688,Mukesh Choudhary,1996-07-06,29y 358d,India,Bowler,Left hand Bat,Left arm Medium,,2025,IPL 2025,CSK,2,,,,,,,,,,,,0,0,1.0,11.83,36.0,1/21,1/21,71.0,36.0,0.0,0.0,0.0,,,,,1.0,21.0,1.0,21.0
1125688,Mukesh Choudhary,1996-07-06,29y 358d,India,Bowler,Left hand Bat,Left arm Medium,,2024,IPL 2024,CSK,1,,,,,,,,,,,,0,0,0.0,27.0,6.0,,,,,0.0,0.0,0.0,,,,,,,,
1125688,Mukesh Choudhary,1996-07-06,29y 358d,India,Bowler,Left hand Bat,Left arm Medium,,2022,IPL 2022,CSK,13,2.0,1.0,6.0,4.0,6.0,6.0,100.0,0.0,0.0,1.0,0.0,3,0,16.0,9.31,273.0,4/46,4/46,26.5,17.0,1.0,0.0,0.0,,,,,4.0,46.0,4.0,46.0
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2020/21,IPL 2020/21,CSK,3,3.0,0.0,32.0,21.0,10.66,43.0,74.41,0.0,0.0,4.0,0.0,0,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2019,IPL 2019,CSK,2,2.0,0.0,64.0,38.0,32.0,61.0,104.91,0.0,0.0,6.0,1.0,1,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2018,IPL 2018,CSK,1,1.0,0.0,12.0,12.0,12.0,10.0,120.0,0.0,0.0,0.0,1.0,0,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2016,IPL 2016,PBKS,14,14.0,1.0,453.0,89.0,34.84,364.0,124.45,0.0,5.0,50.0,10.0,2,0,0.0,8.0,6.0,,,,,0.0,0.0,0.0,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2015,IPL 2015,PBKS,11,11.0,0.0,251.0,39.0,22.81,228.0,110.08,0.0,0.0,27.0,8.0,4,0,0.0,7.0,24.0,,,,,0.0,0.0,0.0,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2014,IPL 2014,DC,11,11.0,0.0,207.0,52.0,18.81,192.0,107.81,0.0,1.0,20.0,5.0,8,0,0.0,13.0,6.0,,,,,0.0,0.0,0.0,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2013,IPL 2013,CSK,15,15.0,1.0,312.0,55.0,22.28,286.0,109.09,0.0,2.0,27.0,8.0,8,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2012,IPL 2012,CSK,14,14.0,1.0,336.0,113.0,25.84,267.0,125.84,1.0,0.0,39.0,10.0,6,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2011,IPL 2011,CSK,16,16.0,0.0,434.0,95.0,27.12,339.0,128.02,0.0,3.0,34.0,20.0,5,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2009/10,IPL 2009/10,CSK,15,15.0,2.0,458.0,127.0,35.23,292.0,156.84,1.0,2.0,36.0,26.0,11,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
237095,Murali Vijay,1984-04-01,42y 89d,India,Opening Batter,Right hand Bat,Right arm Offbreak,2008 - 2018,2009,IPL 2009,CSK,4,4.0,0.0,60.0,31.0,15.0,67.0,89.55,0.0,0.0,4.0,2.0,2,0,,,,,,,,,,,2010-05-01,2015-07-19,2010-02-27,2015-07-14,,,,
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2025,IPL 2025,DC,3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,4.0,7.9,66.0,3/33,3/33,21.75,16.5,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,3.0,33.0,3.0,33.0
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2024,IPL 2024,CSK,9,,,,,,,,,,,,1,0,14.0,9.26,206.0,4/29,4/29,22.71,14.7,1.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,4.0,29.0,4.0,29.0
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2023,IPL 2023,DC,2,1.0,1.0,1.0,1.0,,1.0,100.0,0.0,0.0,0.0,0.0,0,0,1.0,11.28,42.0,1/38,1/38,79.0,42.0,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,1.0,38.0,1.0,38.0
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2022,IPL 2022,DC,8,1.0,1.0,3.0,3.0,,5.0,60.0,0.0,0.0,0.0,0.0,1,0,8.0,7.62,192.0,3/18,3/18,30.5,24.0,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,3.0,18.0,3.0,18.0
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2021,IPL 2021,RR,14,5.0,5.0,8.0,8.0,,14.0,57.14,0.0,0.0,0.0,1.0,1,0,14.0,8.41,311.0,3/20,3/20,31.14,22.2,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,3.0,20.0,3.0,20.0
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2018,IPL 2018,MI,7,2.0,1.0,1.0,1.0,1.0,3.0,33.33,0.0,0.0,0.0,0.0,2,0,7.0,8.36,165.0,3/24,3/24,32.85,23.5,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,3.0,24.0,3.0,24.0
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2017,IPL 2017,SRH,1,,,,,,,,,,,,0,0,0.0,12.75,16.0,,,,,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,,,,
330902,Mustafizur Rahman,1995-09-06,30y 296d,Bangladesh,Bowler,Left hand Bat,Left arm Fast medium,2015 - 2026,2016,IPL 2016,SRH,16,,,,,,,,,,,,2,0,17.0,6.9,366.0,3/16,3/16,24.76,21.5,0.0,0.0,0.0,2015-04-24,2026-06-19,2015-06-18,2026-06-14,3.0,16.0,3.0,16.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2014,IPL 2014,RCB,5,,,,,,,,,,,,0,0,3.0,7.75,96.0,2/25,2/25,41.33,32.0,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,2.0,25.0,2.0,25.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2013,IPL 2013,RCB,6,,,,,,,,,,,,1,0,3.0,7.69,138.0,1/18,1/18,59.0,46.0,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,1.0,18.0,1.0,18.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2012,IPL 2012,RCB,10,2.0,0.0,6.0,6.0,3.0,9.0,66.66,0.0,0.0,0.0,0.0,2,0,15.0,6.5,240.0,3/21,3/21,17.33,16.0,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,3.0,21.0,3.0,21.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2011,IPL 2011,Kochi,5,1.0,1.0,5.0,5.0,,8.0,62.5,0.0,0.0,0.0,0.0,1,0,2.0,7.42,114.0,1/18,1/18,70.5,57.0,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,1.0,18.0,1.0,18.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2009/10,IPL 2009/10,CSK,12,1.0,0.0,1.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,3,0,15.0,6.85,288.0,3/16,3/16,21.93,19.2,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,3.0,16.0,3.0,16.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2009,IPL 2009,CSK,13,4.0,2.0,8.0,4.0,4.0,8.0,100.0,0.0,0.0,1.0,0.0,4,0,14.0,5.22,300.0,3/11,3/11,18.64,21.4,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,3.0,11.0,3.0,11.0
49636,Muthiah Muralidaran,1972-04-17,54y 73d,Sri Lanka,Bowler,Right hand Bat,Right arm Offbreak,1992 - 2011,2007/08,IPL 2007/08,CSK,15,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,0,11.0,6.96,348.0,2/39,2/39,36.72,31.6,0.0,0.0,0.0,2006-12-22,2010-10-31,1993-08-12,2011-04-02,2.0,39.0,2.0,39.0
1048813,Narayan Jagadeesan,1995-12-24,30y 187d,India,Wicketkeeper Batter,Right hand Bat,,,2023,IPL 2023,KKR,6,6.0,0.0,89.0,36.0,14.83,81.0,109.87,0.0,0.0,14.0,1.0,1,0,,,,,,,,,,,,,,,,,,
1048813,Narayan Jagadeesan,1995-12-24,30y 187d,India,Wicketkeeper Batter,Right hand Bat,,,2022,IPL 2022,CSK,2,2.0,1.0,40.0,39.0,40.0,37.0,108.1,0.0,0.0,3.0,1.0,0,0,,,,,,,,,,,,,,,,,,
1048813,Narayan Jagadeesan,1995-12-24,30y 187d,India,Wicketkeeper Batter,Right hand Bat,,,2020/21,IPL 2020/21,CSK,5,2.0,0.0,33.0,33.0,16.5,29.0,113.79,0.0,0.0,4.0,0.0,0,0,,,,,,,,,,,,,,,,,,
826915,Nathan Ellis,1994-09-22,31y 280d,Australia,Bowler,Right hand Bat,Right arm Fast medium,2021 - 2026,2025,IPL 2025,CSK,1,,,,,,,,,,,,0,0,1.0,9.5,24.0,1/38,1/38,38.0,24.0,0.0,0.0,0.0,2021-08-06,2026-06-21,2022-03-29,2026-06-11,1.0,38.0,1.0,38.0
826915,Nathan Ellis,1994-09-22,31y 280d,Australia,Bowler,Right hand Bat,Right arm Fast medium,2021 - 2026,2024,IPL 2024,PBKS,1,,,,,,,,,,,,0,0,1.0,6.0,24.0,1/24,1/24,24.0,24.0,0.0,0.0,0.0,2021-08-06,2026-06-21,2022-03-29,2026-06-11,1.0,24.0,1.0,24.0
826915,Nathan Ellis,1994-09-22,31y 280d,Australia,Bowler,Right hand Bat,Right arm Fast medium,2021 - 2026,2023,IPL 2023,PBKS,10,2.0,0.0,1.0,1.0,0.5,7.0,14.28,0.0,0.0,0.0,0.0,1,0,13.0,8.92,228.0,4/30,4/30,26.07,17.5,1.0,0.0,0.0,2021-08-06,2026-06-21,2022-03-29,2026-06-11,4.0,30.0,4.0,30.0
826915,Nathan Ellis,1994-09-22,31y 280d,Australia,Bowler,Right hand Bat,Right arm Fast medium,2021 - 2026,2022,IPL 2022,PBKS,2,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,3.0,9.16,36.0,3/40,3/40,18.33,12.0,0.0,0.0,0.0,2021-08-06,2026-06-21,2022-03-29,2026-06-11,3.0,40.0,3.0,40.0
826915,Nathan Ellis,1994-09-22,31y 280d,Australia,Bowler,Right hand Bat,Right arm Fast medium,2021 - 2026,2021,IPL 2021,PBKS,3,2.0,1.0,18.0,12.0,18.0,16.0,112.5,0.0,0.0,0.0,1.0,0,0,1.0,8.18,66.0,1/12,1/12,90.0,66.0,0.0,0.0,0.0,2021-08-06,2026-06-21,2022-03-29,2026-06-11,1.0,12.0,1.0,12.0
1182529,Noor Ahmad Lakanwal,2005-01-03,21y 177d,Afghanistan,Bowler,Right hand Bat,Left arm Wrist spin,2022 - 2026,2026,IPL 2026,CSK,14,4.0,1.0,11.0,8.0,3.66,23.0,47.82,0.0,0.0,0.0,1.0,4,0,13.0,8.39,306.0,3/21,3/21,32.92,23.5,0.0,0.0,0.0,2022-06-14,2026-02-16,2022-11-30,2025-02-28,3.0,21.0,3.0,21.0
1182529,Noor Ahmad Lakanwal,2005-01-03,21y 177d,Afghanistan,Bowler,Right hand Bat,Left arm Wrist spin,2022 - 2026,2025,IPL 2025,CSK,14,6.0,2.0,7.0,2.0,1.75,17.0,41.17,0.0,0.0,0.0,0.0,2,0,24.0,8.16,300.0,4/18,4/18,17.0,12.5,2.0,0.0,0.0,2022-06-14,2026-02-16,2022-11-30,2025-02-28,4.0,18.0,4.0,18.0
1182529,Noor Ahmad Lakanwal,2005-01-03,21y 177d,Afghanistan,Bowler,Right hand Bat,Left arm Wrist spin,2022 - 2026,2024,IPL 2024,GT,10,4.0,2.0,5.0,4.0,2.5,9.0,55.55,0.0,0.0,1.0,0.0,5,0,8.0,8.32,209.0,2/20,2/20,36.25,26.1,0.0,0.0,0.0,2022-06-14,2026-02-16,2022-11-30,2025-02-28,2.0,20.0,2.0,20.0
1182529,Noor Ahmad Lakanwal,2005-01-03,21y 177d,Afghanistan,Bowler,Right hand Bat,Left arm Wrist spin,2022 - 2026,2023,IPL 2023,GT,13,3.0,1.0,8.0,7.0,4.0,9.0,88.88,0.0,0.0,1.0,0.0,2,0,16.0,7.82,283.0,3/37,3/37,23.06,17.6,0.0,0.0,0.0,2022-06-14,2026-02-16,2022-11-30,2025-02-28,3.0,37.0,3.0,37.0
49535,Kulasekara Mudiyanselage Dinesh Nuwan Kulasekara,1982-07-22,43y 342d,Sri Lanka,Bowler,Right hand Bat,Right arm Fast medium,2003 - 2017,2012,IPL 2012,CSK,5,1.0,1.0,5.0,5.0,,3.0,166.66,0.0,0.0,1.0,0.0,4,0,4.0,6.71,84.0,2/10,2/10,23.5,21.0,0.0,0.0,0.0,2008-10-11,2017-04-06,2003-11-18,2017-07-10,2.0,10.0,2.0,10.0
49535,Kulasekara Mudiyanselage Dinesh Nuwan Kulasekara,1982-07-22,43y 342d,Sri Lanka,Bowler,Right hand Bat,Right arm Fast medium,2003 - 2017,2011,IPL 2011,CSK,1,,,,,,,,,,,,0,0,1.0,8.66,18.0,1/26,1/26,26.0,18.0,0.0,0.0,0.0,2008-10-11,2017-04-06,2003-11-18,2017-07-10,1.0,26.0,1.0,26.0
290629,Palani Amarnath,1982-06-01,44y 28d,India,,Right hand Bat,Right arm Medium,,2007/08,IPL 2007/08,CSK,6,,,,,,,,,,,,2,0,7.0,10.72,132.0,2/29,2/29,33.71,18.8,0.0,0.0,0.0,,,,,2.0,29.0,2.0,29.0
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2019,IPL 2019,RCB,14,14.0,0.0,373.0,67.0,26.64,268.0,139.17,0.0,2.0,48.0,10.0,6,2,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2018,IPL 2018,RCB,6,6.0,1.0,153.0,53.0,30.6,109.0,140.36,0.0,1.0,20.0,4.0,3,0,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2017,IPL 2017,MI,16,16.0,0.0,395.0,70.0,24.68,293.0,134.81,0.0,2.0,49.0,8.0,6,2,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2016,IPL 2016,MI,10,10.0,0.0,177.0,81.0,17.7,152.0,116.44,0.0,1.0,23.0,4.0,9,1,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2015,IPL 2015,MI,14,14.0,1.0,339.0,59.0,26.07,246.0,137.8,0.0,2.0,47.0,5.0,7,3,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2014,IPL 2014,RCB,12,12.0,2.0,205.0,57.0,20.5,185.0,110.81,0.0,1.0,30.0,1.0,11,1,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2013,IPL 2013,SRH,13,13.0,0.0,294.0,61.0,22.61,255.0,115.29,0.0,1.0,37.0,4.0,5,3,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2012,IPL 2012,DCH,14,13.0,2.0,194.0,45.0,17.63,165.0,117.57,0.0,0.0,19.0,4.0,5,1,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2011,IPL 2011,Kochi,14,13.0,3.0,202.0,37.0,20.2,183.0,110.38,0.0,0.0,25.0,2.0,8,1,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2009/10,IPL 2009/10,CSK,4,4.0,0.0,72.0,57.0,18.0,79.0,91.13,0.0,1.0,6.0,2.0,0,2,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2009,IPL 2009,CSK,9,9.0,0.0,142.0,36.0,15.77,126.0,112.69,0.0,0.0,19.0,2.0,3,0,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
32242,Parthiv Ajay Patel,1985-03-09,41y 112d,India,Wicketkeeper Batter,Left hand Bat,Right arm Offbreak,2002 - 2018,2007/08,IPL 2007/08,CSK,13,13.0,2.0,302.0,54.0,27.45,297.0,101.68,0.0,2.0,42.0,3.0,6,0,,,,,,,,,,,2011-06-04,2011-08-31,2003-01-04,2012-02-21,,,,
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2019,IPL 2019,RCB,7,4.0,0.0,9.0,5.0,2.25,12.0,75.0,0.0,0.0,1.0,0.0,3,0,3.0,9.13,67.0,2/21,2/21,34.0,22.3,0.0,0.0,0.0,2016-03-03,2011-11-03,,,2.0,21.0,2.0,21.0
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2018,IPL 2018,RCB,2,2.0,0.0,3.0,3.0,1.5,5.0,60.0,0.0,0.0,0.0,0.0,0,0,1.0,12.25,24.0,1/36,1/36,49.0,24.0,0.0,0.0,0.0,2016-03-03,2011-11-03,,,1.0,36.0,1.0,36.0
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2017,IPL 2017,RCB,12,10.0,2.0,144.0,35.0,18.0,111.0,129.72,0.0,0.0,10.0,7.0,3,0,16.0,6.12,193.0,3/10,3/10,12.31,12.0,0.0,0.0,0.0,2016-03-03,2011-11-03,,,3.0,10.0,3.0,10.0
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2016,IPL 2016,DC,8,6.0,4.0,57.0,19.0,28.5,59.0,96.61,0.0,0.0,2.0,3.0,2,0,1.0,9.33,54.0,1/19,1/19,84.0,54.0,0.0,0.0,0.0,2016-03-03,2011-11-03,,,1.0,19.0,1.0,19.0
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2015,IPL 2015,CSK,10,9.0,1.0,116.0,36.0,14.5,73.0,158.9,0.0,0.0,10.0,5.0,4,0,6.0,8.4,180.0,2/25,2/25,42.0,30.0,0.0,0.0,0.0,2016-03-03,2011-11-03,,,2.0,25.0,2.0,25.0
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2014,IPL 2014,CSK,2,,,,,,,,,,,,1,0,0.0,10.71,42.0,,,,,0.0,0.0,0.0,2016-03-03,2011-11-03,,,,,,
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2013,IPL 2013,DC,1,,,,,,,,,,,,0,0,0.0,7.0,24.0,,,,,0.0,0.0,0.0,2016-03-03,2011-11-03,,,,,,
530773,Pawan Negi,1993-01-06,33y 174d,India,Bowler,Left hand Bat,Slow Left arm Orthodox,2016 - 2016,2012,IPL 2012,DC,8,4.0,2.0,36.0,14.0,18.0,29.0,124.13,0.0,0.0,4.0,1.0,2,0,7.0,6.9,132.0,4/18,4/18,21.71,18.8,1.0,0.0,0.0,2016-03-03,2011-11-03,,,4.0,18.0,4.0,18.0
32966,Piyush Pramod Chawla,1988-12-24,37y 187d,India,Bowling Allrounder,Left hand Bat,Legbreak,2006 - 2012,2024,IPL 2024,MI,11,6.0,2.0,15.0,10.0,3.75,15.0,100.0,0.0,0.0,1.0,1.0,2,0,13.0,8.91,210.0,3/29,3/29,24.0,16.1,0.0,0.0,0.0,2010-05-02,2012-12-22,2007-05-12,2011-03-09,3.0,29.0,3.0,29.0
32966,Piyush Pramod Chawla,1988-12-24,37y 187d,India,Bowling Allrounder,Left hand Bat,Legbreak,2006 - 2012,2023,IPL 2023,MI,16,4.0,2.0,25.0,18.0,12.5,22.0,113.63,0.0,0.0,1.0,1.0,1,0,22.0,8.11,366.0,3/22,3/22,22.5,16.6,0.0,0.0,0.0,2010-05-02,2012-12-22,2007-05-12,2011-03-09,3.0,22.0,3.0,22.0
