year,player_id,player_name,team,sold_price,sold_price_in_cr,prior_season,player_name_stats,birthdate,age,nationality,player_role,international_career,tournament,team_stats,matches,innings,no,runs,highestscore,batting_average,bf,strikerate,100s,50s,4s,6s,Ct,St,wickets,economy,balls,bbi,bbm,bowl_ave,sr,4w,5w,10w,t20_start,t20_end,odi_start,odi_end,has_prior_season
2014,33335,SK Raina,Chennai Super Kings,,,2013,Suresh Kumar Raina,"November 27, 1986, Muradnagar, Ghaziabad, Uttar Pradesh",39y 214d,India,Middle order Batter,2005 - 2018,IPL 2013,CSK,18.0,17,4,548,100*,42.15,365,150.13,1,4,50,18,10.0,0.0,1,11.50,12,1/4,1/4,23.00,12.0,0,0,0,"December 01, 2006","July 08, 2018","July 30, 2005","July 17, 2018",True
2014,477021,V Shankar,Chennai Super Kings,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,478881,HS Sharath,Delhi Daredevils,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,447587,J Yadav,Delhi Daredevils,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,390484,JD Unadkat,Delhi Daredevils,28000000.0,2.8,2013,Jaydev Dipakbhai Unadkat,"October 18, 1991, Porbandar",34y 259d,India,Bowler,2010 - 2023,IPL 2013,RCB,13.0,2,2,2,1*,-,2,100.00,0,0,0,0,1.0,0.0,13,7.55,294,5/25,5/25,28.46,22.6,0,1,0,"June 18, 2016","March 18, 2018","July 24, 2013","August 01, 2023",True
2014,355269,JDS Neesham,Delhi Daredevils,10000000.0,1.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,44932,JP Duminy,Delhi Daredevils,22000000.0,2.2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,30045,KD Karthik,Delhi Daredevils,125000000.0,12.5,2013,Krishnakumar Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",41y 33d,India,Wicketkeeper Batter,2004 - 2022,IPL 2013,MI,19.0,19,1,510,86,28.33,411,124.08,0,2,54,14,12.0,2.0,-,-,-,-,-,-,-,-,-,-,"December 01, 2006","November 02, 2022","September 05, 2004","India vs New Zealand  at Manchester - July 09 - 10, 2019",True
2014,290716,KM Jadhav,Delhi Daredevils,20000000.0,2.0,2013,Kedar Mahadav Jadhav,"March 26, 1985, Pune, Maharashtra",41y 95d,India,Batting Allrounder,2014 - 2020,IPL 2013,DC,12.0,10,3,152,31,21.71,124,122.58,0,0,8,5,4.0,2.0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","October 10, 2017","November 16, 2014","February 08, 2020",True
2014,19296,KP Pietersen,Delhi Daredevils,90000000.0,9.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,34019,LR Shukla,Delhi Daredevils,15000000.0,1.5,2013,Laxmi Ratan Shukla,"May 06, 1981, Howrah (now Haora), Bengal",45y 59d,India,Allrounder,1999 - 1999,IPL 2013,KKR,4.0,2,0,3,2,1.50,12,25.00,0,0,0,0,2.0,0.0,1,7.33,18,1/14,1/14,22.00,18.0,0,0,0,,,"March 22, 1999","September 05, 1999",True
2014,38699,LRPL Taylor,Delhi Daredevils,20000000.0,2.0,2013,Luteru Ross Poutoa Lote Taylor,"March 08, 1984, Lower Hutt, Wellington",42y 118d,Samoa,Middle order Batter,2006 - 2025,IPL 2013,PWI,5.0,5,0,63,19,12.60,76,82.89,0,0,2,1,2.0,0.0,-,-,-,-,-,-,-,-,-,-,"December 22, 2006","October 15, 2025","March 01, 2006","April 04, 2022",True
2014,237095,M Vijay,Delhi Daredevils,50000000.0,5.0,2013,Murali Vijay,"April 01, 1984, Chennai",42y 89d,India,Opening Batter,2008 - 2018,IPL 2013,CSK,15.0,15,1,312,55,22.28,286,109.09,0,2,27,8,8.0,0.0,-,-,-,-,-,-,-,-,-,-,"May 01, 2010","July 19, 2015","February 27, 2010","July 14, 2015",True
2014,398438,MA Agarwal,Delhi Daredevils,16000000.0,1.6,2013,Mayank Anurag Agarwal,"February 16, 1991, Bangalore, Karnataka",35y 139d,India,Batter,2018 - 2022,IPL 2013,RCB,5.0,5,0,67,29,13.40,62,108.06,0,0,6,3,3.0,0.0,-,-,-,-,-,-,-,-,-,-,,,"February 05, 2020","November 29, 2020",True
2014,35565,MK Tiwary,Delhi Daredevils,28000000.0,2.8,2013,Manoj Kumar Tiwary,"November 14, 1985, Howrah, Bengal",40y 232d,India,Batter,2008 - 2015,IPL 2013,KKR,10.0,9,1,146,33,18.25,140,104.28,0,0,12,1,10.0,0.0,-,-,-,-,-,-,-,-,-,-,"October 29, 2011","September 11, 2012","February 03, 2008","July 14, 2015",True
2014,451947,Milind Kumar,Delhi Daredevils,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,481896,Mohammed Shami,Delhi Daredevils,42500000.0,4.25,2013,Mohammed Shami Ahmed,"September 03, 1990, Amroha, Uttar Pradesh",35y 304d,India,Bowler,2013 - 2025,IPL 2013,KKR,3.0,1,0,5,5,5.00,10,50.00,0,0,0,0,0.0,0.0,1,8.66,54,1/32,1/32,78.00,54.0,0,0,0,"March 21, 2014","February 02, 2025","January 06, 2013","March 09, 2025",True
2014,261354,NM Coulter-Nile,Delhi Daredevils,42500000.0,4.25,2013,Nathan Mitchell Coulter-Nile,"October 11, 1987, Osborne Park, Western Australia",38y 267d,Australia,Bowling Allrounder,2013 - 2019,IPL 2013,MI,1.0,1,0,9,9,9.00,6,150.00,0,0,0,1,1.0,0.0,1,7.25,24,1/29,1/29,29.00,24.0,0,0,0,"February 13, 2013","February 27, 2019","September 14, 2013","June 20, 2019",True
2014,379143,Q de Kock,Delhi Daredevils,35000000.0,3.5,2013,Quinton de Kock,"December 17, 1992, Johannesburg, Gauteng",33y 200d,South Africa,Wicketkeeper Batter,2012 - 2026,IPL 2013,SRH,3.0,3,0,6,4,2.00,15,40.00,0,0,1,0,3.0,1.0,-,-,-,-,-,-,-,-,-,-,"December 21, 2012","March 04, 2026","January 19, 2013","December 06, 2025",True
2014,272994,R Sharma,Delhi Daredevils,19000000.0,1.9,2013,Rahul Sharma,"November 30, 1986, Jalandhar",39y 216d,India,Bowler,2011 - 2012,IPL 2013,PWI,11.0,6,2,11,10*,2.75,17,64.70,0,0,1,0,2.0,0.0,9,6.85,246,2/16,2/16,31.22,27.3,0,0,0,"February 01, 2012","February 03, 2012","December 08, 2011","July 28, 2012",True
2014,390547,R Shukla,Delhi Daredevils,4000000.0,0.4,2013,Rahul Shukla,"August 28, 1990, Jharkhand",35y 310d,India,Bowler,-,IPL 2013,RR,3.0,1,1,1,1*,-,2,50.00,0,0,0,0,2.0,0.0,3,9.87,48,2/28,2/28,26.33,16.0,0,0,0,,,,,True
2014,326017,S Kaul,Delhi Daredevils,4500000.0,0.45,2013,Siddarth Kaul,"May 19, 1990, Pathankot, Punjab",36y 49d,India,Bowler,2018 - 2019,IPL 2013,DC,6.0,2,2,7,7*,-,9,77.77,0,0,0,0,1.0,0.0,4,7.78,131,2/27,2/27,42.50,32.7,0,0,0,"June 29, 2018","February 27, 2019","July 12, 2018","September 25, 2018",True
2014,31872,S Nadeem,Delhi Daredevils,8500000.0,0.85,2013,Shahbaz Nadeem,"August 12, 1989, Bokaro, Bihar",36y 326d,India,Bowler,2019 - 2021,IPL 2013,DC,12.0,6,1,14,6,2.80,27,51.85,0,0,1,0,5.0,0.0,9,5.88,264,2/17,2/17,28.77,29.3,0,0,0,,,,,True
2014,35390,SS Tiwary,Delhi Daredevils,7000000.0,0.7,2013,Saurabh Sunil Tiwary,"December 30, 1989, Jamshedpur, Bihar",36y 186d,India,Top order Batter,2010 - 2010,IPL 2013,RCB,9.0,6,2,109,52,27.25,106,102.83,0,1,4,4,2.0,0.0,-,-,-,-,-,-,-,-,-,-,,,"October 20, 2010","December 10, 2010",True
2014,265564,WD Parnell,Delhi Daredevils,10000000.0,1.0,2013,Wayne Dillon Parnell,"July 30, 1989, Port Elizabeth, Cape Province",36y 339d,South Africa,Bowler,2009 - 2023,IPL 2013,PWI,4.0,1,0,5,5,5.00,7,71.42,0,0,0,0,1.0,0.0,6,9.23,89,3/27,3/27,22.83,14.8,0,0,0,"January 13, 2009","March 28, 2023","January 30, 2009","March 21, 2023",True
2014,554691,AR Patel,Kings XI Punjab,7500000.0,0.75,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,376324,Anureet Singh,Kings XI Punjab,2000000.0,0.2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,379927,BE Hendricks,Kings XI Punjab,18000000.0,1.8,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,32540,CA Pujara,Kings XI Punjab,19000000.0,1.9,2013,Cheteshwar Arvind Pujara,"January 25, 1988, Rajkot, Gujarat",38y 161d,India,Top order Batter,2010 - 2023,IPL 2013,RCB,4.0,4,0,92,51,23.00,99,92.92,0,1,14,0,1.0,0.0,-,-,-,-,-,-,-,-,-,-,,,"August 01, 2013","June 19, 2014",True
2014,321777,DA Miller,Kings XI Punjab,,,2013,David Andrew Miller,"June 10, 1989, Pietermaritzburg, Natal",37y 24d,South Africa,Middle order Batter,2010 - 2026,IPL 2013,PBKS,12.0,12,5,418,101*,59.71,254,164.56,1,3,28,24,8.0,0.0,-,-,-,-,-,-,-,-,-,-,"May 20, 2010","March 04, 2026","May 22, 2010","March 05, 2025",True
2014,4451,GJ Bailey,Kings XI Punjab,32500000.0,3.25,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,325026,GJ Maxwell,Kings XI Punjab,60000000.0,6.0,2013,Glenn James Maxwell,"October 14, 1988, Kew, Melbourne, Victoria",37y 263d,Australia,Batting Allrounder,2012 - 2026,IPL 2013,MI,3.0,3,1,36,23,18.00,27,133.33,0,0,1,4,1.0,0.0,0,11.50,12,-,-,-,-,0,0,0,"September 05, 2012","February 20, 2026","August 25, 2012","March 04, 2025",True
2014,537124,Gurkeerat Singh,Kings XI Punjab,13000000.0,1.3,2013,Gurkeerat Rupinder Singh,"June 29, 1990, Muktsar, Punjab",36y 6d,India,Middle order Batter,2016 - 2016,IPL 2013,PBKS,11.0,9,1,108,31,13.50,95,113.68,0,0,10,3,4.0,1.0,-,-,-,-,-,-,-,-,-,-,,,"January 17, 2016","January 23, 2016",True
2014,322535,Karanveer Singh,Kings XI Punjab,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,26829,L Balaji,Kings XI Punjab,18000000.0,1.8,2013,Lakshmipathy Balaji,"September 27, 1981, Madras (now Chennai), Tamil Nadu",44y 275d,India,Bowler,2002 - 2012,IPL 2013,KKR,13.0,3,2,9,9*,9.00,10,90.00,0,0,1,0,4.0,0.0,12,7.74,300,3/19,3/19,32.25,25.0,0,0,0,"September 11, 2012","October 02, 2012","November 18, 2002","February 08, 2009",True
2014,30049,M Kartik,Kings XI Punjab,10000000.0,1.0,2013,Murali Kartik,"September 11, 1976, Madras (now Chennai), Tamil Nadu",49y 297d,India,Bowler,2000 - 2007,IPL 2013,RCB,11.0,2,1,2,2*,2.00,3,66.66,0,0,0,0,4.0,0.0,9,7.28,234,2/24,2/24,31.55,26.0,0,0,0,"India vs South Africa  at Wankhede - February 24 - 26, 2000","India vs South Africa  at Kanpur - November 20 - 24, 2004","March 16, 2002","November 18, 2007",True
2014,532856,M Vohra,Kings XI Punjab,,,2013,Manan Vohra,"July 18, 1993, Chandigarh, Punjab",32y 352d,India,Opening Batter,-,IPL 2013,PBKS,12.0,10,2,161,43*,20.12,117,137.60,0,0,22,2,3.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2014,6033,MG Johnson,Kings XI Punjab,65000000.0,6.5,2013,Mitchell Guy Johnson,"November 02, 1981, Townsville, Queensland",44y 245d,Australia,Bowler,2005 - 2015,IPL 2013,MI,17.0,6,2,39,11,9.75,36,108.33,0,0,2,2,7.0,0.0,24,7.17,384,3/27,3/27,19.12,16.0,0,0,0,"September 12, 2007","August 31, 2013","December 10, 2005","March 29, 2015",True
2014,398506,Mandeep Singh,Kings XI Punjab,8000000.0,0.8,2013,Mandeep Singh,"December 18, 1991, Jalandhar, Punjab",34y 198d,India,Allrounder,2016 - 2016,IPL 2013,PBKS,16.0,14,1,260,77*,20.00,223,116.59,0,1,36,0,6.0,0.0,-,-,-,-,-,-,-,-,-,-,"June 18, 2016","June 22, 2016",,,True
2014,233514,NLTC Perera,Kings XI Punjab,16000000.0,1.6,2013,Narangoda Liyanaarachchilage Thisara Chirantha Perera,"April 03, 1989, Colombo",37y 87d,Sri Lanka,Bowling Allrounder,2009 - 2021,IPL 2013,SRH,16.0,14,4,233,40,23.30,163,142.94,0,0,12,14,5.0,0.0,19,8.01,358,3/20,3/20,25.15,18.8,0,0,0,"May 03, 2010","March 07, 2021","December 24, 2009","March 14, 2021",True
2014,323131,P Awana,Kings XI Punjab,6500000.0,0.65,2013,Parvinder Awana,"July 19, 1986, Delhi, India",39y 351d,India,Bowler,2012 - 2012,IPL 2013,PBKS,14.0,5,3,1,1*,0.50,9,11.11,0,0,0,0,1.0,0.0,15,7.62,324,3/39,3/39,27.46,21.6,0,0,0,"December 20, 2012","December 22, 2012",,,True
2014,290727,R Dhawan,Kings XI Punjab,30000000.0,3.0,2013,Rishi Dhawan,"February 19, 1990, Mandi, Himachal Pradesh",36y 137d,India,Allrounder,2016 - 2016,IPL 2013,MI,6.0,4,1,21,14,7.00,21,100.00,0,0,3,0,3.0,0.0,2,7.26,90,1/6,1/6,54.50,45.0,0,0,0,"January 17, 2016","January 23, 2016","January 17, 2016","January 23, 2016",True
2014,6683,SE Marsh,Kings XI Punjab,22000000.0,2.2,2013,Shaun Edward Marsh,"July 09, 1983, Narrogin, Western Australia",42y 361d,Australia,Top order Batter,2008 - 2019,IPL 2013,PBKS,8.0,8,0,300,77,37.50,249,120.48,0,3,39,4,3.0,0.0,-,-,-,-,-,-,-,-,-,-,"June 20, 2008","January 31, 2016","June 24, 2008","June 15, 2019",True
2014,475281,SN Thakur,Kings XI Punjab,2000000.0,0.2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,438362,Sandeep Sharma (1),Kings XI Punjab,8500000.0,0.85,2013,Sandeep Sharma,"May 18, 1993, Patiala, Punjab",33y 48d,India,Bowler,2015 - 2015,IPL 2013,PBKS,4.0,1,1,0,0*,-,1,0.00,0,0,0,0,0.0,0.0,8,7.43,96,3/21,3/21,14.87,12.0,0,0,0,"July 17, 2015","July 19, 2015",,,True
2014,717201,Shivam Sharma,Kings XI Punjab,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,35263,V Sehwag,Kings XI Punjab,32000000.0,3.2,2013,Virender Sehwag,"October 20, 1978, Delhi",47y 257d,India,Top order Batter,1999 - 2013,IPL 2013,DC,13.0,13,1,295,95*,24.58,233,126.60,0,1,41,6,5.0,0.0,0,9.00,6,-,-,-,-,0,0,0,"December 01, 2006","October 02, 2012","April 01, 1999","January 03, 2013",True
2014,279810,WP Saha,Kings XI Punjab,22000000.0,2.2,2013,Wriddhiman Prasanta Saha,"October 24, 1984, Shaktigarh, Siliguri, Bengal, India",41y 248d,India,Wicketkeeper Batter,2010 - 2021,IPL 2013,CSK,3.0,3,0,70,39,23.33,56,125.00,0,0,6,4,0.0,0.0,-,-,-,-,-,-,-,-,-,-,,,"November 28, 2010","November 09, 2014",True
2014,276298,AD Russell,Kolkata Knight Riders,6000000.0,0.6,2013,Andre Dwayne Russell,"April 29, 1988, Jamaica",38y 66d,West Indies,Allrounder,2010 - 2025,IPL 2013,DC,3.0,2,0,11,7,5.50,14,78.57,0,0,0,0,1.0,0.0,0,9.71,42,-,-,-,-,0,0,0,"April 21, 2011","July 22, 2025","March 11, 2011","June 17, 2019",True
2014,326637,CA Lynn,Kolkata Knight Riders,13000000.0,1.3,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,328163,DB Das,Kolkata Knight Riders,2000000.0,0.2,2013,Debabrata Baidya Das,"September 22, 1986, Siliguri, Bengal",39y 286d,India,Top order Batter,-,IPL 2013,KKR,10.0,6,1,75,23,15.00,74,101.35,0,0,5,5,2.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2014,28763,G Gambhir,Kolkata Knight Riders,,,2013,Gautam Gambhir,"October 14, 1981, Delhi",44y 264d,India,Top order Batter,2003 - 2016,IPL 2013,KKR,16.0,16,0,406,60,25.37,343,118.36,0,4,51,5,2.0,0.0,-,-,-,-,-,-,-,-,-,-,"September 13, 2007","December 28, 2012","April 11, 2003","January 27, 2013",True
2014,45789,JH Kallis,Kolkata Knight Riders,55000000.0,5.5,2013,Jacques Henry Kallis,"October 16, 1975, Pinelands, Cape Town, Cape Province",50y 262d,South Africa,Allrounder,1995 - 2014,IPL 2013,KKR,16.0,16,1,311,41,20.73,322,96.58,0,0,35,3,3.0,0.0,16,7.43,318,3/13,3/13,24.62,19.8,0,0,0,"October 21, 2005","October 02, 2012","January 09, 1996","July 12, 2014",True
2014,559235,Kuldeep Yadav,Kolkata Knight Riders,4000000.0,0.4,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,46538,M Morkel,Kolkata Knight Riders,28000000.0,2.8,2013,Morne Morkel,"October 06, 1984, Vereeniging, Transvaal",41y 271d,South Africa,Bowler,2006 - 2018,IPL 2013,DC,10.0,6,1,57,23*,11.40,29,196.55,0,0,6,2,0.0,0.0,7,8.37,240,2/27,2/27,47.85,34.2,0,0,0,"September 11, 2007","September 15, 2017","June 06, 2007","February 16, 2018",True
2014,290630,MK Pandey,Kolkata Knight Riders,17000000.0,1.7,2013,Manish Krishnanand Pandey,"September 10, 1989, Nainital, Uttaranchal",36y 297d,India,Top order Batter,2015 - 2021,IPL 2013,PWI,7.0,7,1,136,66,22.66,137,99.27,0,1,11,3,6.0,0.0,-,-,-,-,-,-,-,-,-,-,"July 17, 2015","December 04, 2020","July 14, 2015","July 23, 2021",True
2014,27280,MS Bisla,Kolkata Knight Riders,6000000.0,0.6,2013,Manvinder Sultansingh Bisla,"December 27, 1984, Hisar, Haryana",41y 190d,India,Wicketkeeper,-,IPL 2013,KKR,14.0,14,1,255,92,19.61,236,108.05,0,2,36,6,7.0,3.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2014,489889,PJ Cummins,Kolkata Knight Riders,10000000.0,1.0,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,32966,PP Chawla,Kolkata Knight Riders,42500000.0,4.25,2013,Piyush Pramod Chawla,"December 24, 1988, Aligarh, Uttar Pradesh",37y 187d,India,Bowling Allrounder,2006 - 2012,IPL 2013,PBKS,16.0,11,5,64,23,10.66,57,112.28,0,0,5,3,1.0,0.0,11,7.16,350,2/20,2/20,38.00,31.8,0,0,0,"May 02, 2010","December 22, 2012","May 12, 2007","March 09, 2011",True
2014,35731,R Vinay Kumar,Kolkata Knight Riders,28000000.0,2.8,2013,Ranganath Vinay Kumar,"February 12, 1984, Davanagere, Karnataka",42y 143d,India,Bowler,2010 - 2013,IPL 2013,RCB,16.0,5,4,70,26*,70.00,44,159.09,0,0,6,3,8.0,0.0,23,8.19,361,3/18,3/18,21.43,15.6,0,0,0,"May 11, 2010","October 10, 2013","May 28, 2010","November 02, 2013",True
2014,47660,RN ten Doeschate,Kolkata Knight Riders,10000000.0,1.0,2013,Ryan Neil ten Doeschate,"June 30, 1980, Port Elizabeth, Cape Province",46y 5d,Netherlands,Allrounder,2006 - 2021,IPL 2013,KKR,4.0,4,1,85,42,28.33,63,134.92,0,0,9,2,1.0,0.0,0,8.00,18,-,-,-,-,0,0,0,"August 02, 2008","October 20, 2021","July 04, 2006","March 18, 2011",True
2014,35582,RV Uthappa,Kolkata Knight Riders,50000000.0,5.0,2013,Robin Venu Uthappa,"November 11, 1985, Coorg, Karnataka",40y 230d,India,Batter,2006 - 2015,IPL 2013,PWI,16.0,16,0,434,75,27.12,371,116.98,0,2,42,12,7.0,0.0,-,-,-,-,-,-,-,-,-,-,"September 13, 2007","July 19, 2015","April 15, 2006","July 14, 2015",True
2014,446507,SA Yadav,Kolkata Knight Riders,7000000.0,0.7,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,230558,SP Narine,Kolkata Knight Riders,,,2013,Sunil Philip Narine,"May 26, 1988, Arima, Trinidad & Tobago",38y 40d,West Indies,Bowling Allrounder,2011 - 2019,IPL 2013,KKR,16.0,6,3,21,13,7.00,19,110.52,0,0,0,2,6.0,0.0,22,5.46,384,4/13,4/13,15.90,17.4,2,0,0,"March 27, 2012","August 06, 2019","December 05, 2011","October 05, 2016",True
2014,433356,SS Mondal,Kolkata Knight Riders,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,56143,Shakib Al Hasan,Kolkata Knight Riders,28000000.0,2.8,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,376116,UT Yadav,Kolkata Knight Riders,26000000.0,2.6,2013,Umeshkumar Tilak Yadav,"October 25, 1987, Nagpur, Maharashtra",38y 252d,India,Bowler,2010 - 2023,IPL 2013,DC,16.0,8,7,38,12*,38.00,38,100.00,0,0,3,1,5.0,0.0,16,8.78,347,4/24,4/24,31.75,21.6,1,0,0,"August 07, 2012","October 04, 2022","May 28, 2010","October 24, 2018",True
2014,528967,V Pratap Singh,Kolkata Knight Riders,4000000.0,0.4,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,32498,YK Pathan,Kolkata Knight Riders,32500000.0,3.25,2013,Yusuf Khan Pathan,"November 17, 1982, Baroda, Gujarat",43y 230d,India,Allrounder,2007 - 2012,IPL 2013,KKR,16.0,16,5,332,72,30.18,240,138.33,0,1,30,14,4.0,0.0,1,8.11,54,1/9,1/9,73.00,54.0,0,0,0,"September 24, 2007","March 30, 2012","June 10, 2008","March 18, 2012",True
2014,333904,AP Tare,Mumbai Indians,16000000.0,1.6,2013,Aditya Prakash Tare,"November 07, 1987, Bombay (now Mumbai), Maharashtra",38y 239d,India,Wicketkeeper,-,IPL 2013,MI,5.0,5,0,123,59,24.60,84,146.42,0,1,14,5,0.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2014,33141,AT Rayudu,Mumbai Indians,,,2013,Ambati Thirupathi Rayudu,"September 23, 1985, Guntur, Andhra Pradesh",40y 279d,India,Middle order Batter,2013 - 2019,IPL 2013,MI,19.0,17,3,265,37,18.92,231,114.71,0,0,22,4,8.0,0.0,-,-,-,-,-,-,-,-,-,-,"September 07, 2014","June 22, 2016","July 24, 2013","March 08, 2019",True
2014,505773,AV Wankhade,Mumbai Indians,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,388678,BR Dunk,Mumbai Indians,2000000.0,0.2,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,277662,CJ Anderson,Mumbai Indians,45000000.0,4.5,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,302208,CM Gautam,Mumbai Indians,2000000.0,0.2,2013,Chidhambaram Muralidharen Gautam,"March 08, 1986, Bangalore, Karnataka",40y 120d,India,Wicketkeeper,-,IPL 2013,DC,3.0,3,1,44,30,22.00,34,129.41,0,0,4,1,0.0,0.0,-,-,-,-,-,-,-,-,-,-,,,,,True
2014,29264,Harbhajan Singh,Mumbai Indians,,,2013,Harbhajan Singh,"July 03, 1980, Jullundur (now Jalandhar), Punjab",45y 361d,India,Bowler,1998 - 2016,IPL 2013,MI,19.0,14,8,116,25*,19.33,79,146.83,0,0,12,5,9.0,0.0,24,6.51,420,3/14,3/14,19.00,17.5,0,0,0,"December 01, 2006","March 03, 2016","April 17, 1998","October 25, 2015",True
2014,625383,JJ Bumrah,Mumbai Indians,12000000.0,1.2,2013,Jasprit Jasbirsingh Bumrah,"December 06, 1993, Ahmedabad",32y 212d,India,Bowler,2016 - 2026,IPL 2013,MI,2.0,-,-,-,-,-,-,-,-,-,-,-,0.0,0.0,3,10.00,42,3/32,3/32,23.33,14.0,0,0,0,"January 26, 2016","March 08, 2026","January 23, 2016","November 19, 2023",True
2014,288284,JR Hazlewood,Mumbai Indians,5000000.0,0.5,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,237199,Jalaj S Saxena,Mumbai Indians,9000000.0,0.9,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,314622,K Santokie,Mumbai Indians,3000000.0,0.3,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,230559,KA Pollard,Mumbai Indians,,,2013,Kieron Adrian Pollard,"May 12, 1987, Tacarigua, Trinidad",39y 56d,West Indies,Batting Allrounder,2007 - 2022,IPL 2013,MI,18.0,18,8,420,66*,42.00,281,149.46,0,3,27,29,12.0,0.0,10,9.41,186,2/6,2/6,29.20,18.6,0,0,0,"June 20, 2008","February 20, 2022","April 10, 2007","February 06, 2022",True
2014,393279,M de Lange,Mumbai Indians,3000000.0,0.3,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,5939,MEK Hussey,Mumbai Indians,50000000.0,5.0,2013,Michael Edward Killeen Hussey,"May 27, 1975, Mt Lawley, Perth, Western Australia",51y 33d,Australia,Middle order Batter,2004 - 2013,IPL 2013,CSK,17.0,17,3,733,95,52.35,566,129.50,0,6,81,17,10.0,0.0,-,-,-,-,-,-,-,-,-,-,"February 17, 2005","October 05, 2012","February 01, 2004","September 03, 2012",True
2014,431213,P Suyal,Mumbai Indians,1000000.0,0.1,2013,Pawan Shakland Suyal,"October 15, 1989, Paudi, Uttaranchal",36y 265d,India,Bowler,-,IPL 2013,MI,1.0,-,-,-,-,-,-,-,-,-,-,-,1.0,0.0,1,7.00,18,1/21,1/21,21.00,18.0,0,0,0,,,,,True
2014,32130,PP Ojha,Mumbai Indians,32500000.0,3.25,2013,Pragyan Prayash Ojha,"September 05, 1986, Bhubaneswar, Orissa",39y 305d,India,Bowler,2008 - 2013,IPL 2013,MI,16.0,3,2,2,1*,2.00,4,50.00,0,0,0,0,2.0,0.0,16,7.28,314,3/11,3/11,23.81,19.6,0,0,0,"June 06, 2009","June 13, 2010","June 28, 2008","July 24, 2012",True
2014,34102,RG Sharma,Mumbai Indians,,,2013,Rohit Gurunath Sharma,"April 30, 1987, Bansod, Nagpur, Maharashtra",39y 68d,India,Top order Batter,2007 - 2026,IPL 2013,MI,19.0,19,5,538,79*,38.42,409,131.54,0,4,35,28,7.0,0.0,0,4.50,8,-,-,-,-,0,0,0,"September 19, 2007","June 29, 2024","June 23, 2007","June 20, 2026",True
2014,344580,S Gopal,Mumbai Indians,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
2014,31756,SH Marathe,Mumbai Indians,1000000.0,0.1,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False
